문장,범죄유형
 ●●중학교 학교폭력대책자치위원회(이하 '자치위원회'라 한다)는  회의를 열어 원고가 동급생인 ◎◎◎에게 학교폭력을 행사하였다는 이유로 학교폭력예방 및 대책에 관한 법률(이하 '법'이라고 한다) 제17조 제1항에 따라 피고에게 원고에 대한 출석정지 5일 및 특별교육 5일의 조치를 요청하기로 의결하였다,False
" 이에 피고는  법 제17조 제1항, 제3항에 따라 원고에게 출석정지 5일 및 특별교육 5일의 처분(이하 '이 사건 처분'이라 한다)을 하였다",False
"【인정근거】 다툼 없는 사실, 갑 제1호증, 갑 제6호증의 을 제1호증의  같다), 을 제3호증의 각 기재, 변론 전체의 취지",False
 이 사건 처분의 적법 여부,False
 원고의 주장,False
"원고는 학급실장으로 평소 품행이 바른 학생이었고, ◎◎◎에게 상해를 가한 것도 서로 싸우던 중 우발적으로 발생한 것이었으며 상해의 정도도 중하지 아니하여 그 폭력의 심각성·지속성·고의성이 없다",False
" 또한, 원고는 담임선생님을 통해 ◎◎◎에게 사과하려고 하였고, 원고의 아버지도 ◎◎◎의 아버지에게 사과하여 ◎◎◎의 아버지도 이를 받아들였다",False
 한편 이 사건 처분으로 원고는 3학년 학급실장 선거에 출마하지 못하였고 학교생활기록부에 이 사건 처분 내용이 기재되면 원하는 상급학교에 진학할수 없을지도 모른다는 불안감에 시달리고 있다,False
" 이러한 사정을 고려하면, 이 사건 처분은 그로써 달성하고자 하는 공익을 고려하여도 원고에게 지나치게 가혹하여 재량권을 일탈·남용한 것이므로 위법하다",False
 관계 법령,False
별지 기재와 같다,False
 판단,False
" 법 제17조 제1항은 '자치위원회는 피해학생의 보호와 가해학생의 선도·교육을 위하여 가해학생에 대하여 다음 각 호의 어느 하나에 해당하는 조치를 할 것을 학교의 장에게 요청하여야 하며, 각 조치별 적용기준은 대통령령으로 정한다'고 규정하고 있고, 구 학교폭력예방 및 대책에 관한 법률 시행령( 대통령령 제24423호로 개정되기 전의 것, 이하 '법 시행령'이라 한다) 제19조는 가해학생에 대한 조치는 '가해학생이 행사한 학교폭력의 심각성·지속성·고의성(제1호), 가해학생의 반성 정도(제2호), 해당 조치로 인한 가해학생의 선도 가능성(제3호), 가해학생 및 보호자와 피해학생 및 보호자 간의 화해 정도(제4호) 등을 고려하여 결정한다'고 규정하고 있다",False
" 이와 같은 법령의 내용, 형식 및 취지 등에 비추어 보면, 해당 학교의 장이 학교폭력 가해학생에 대하여 어떠한 조치를 내릴 것인지 여부는 학교장의 판단에 따른 재량행위에 속한다고 봄이 타당하다",False
 인정 사실,False
"갑 제1호증, 갑 제6호증의 을 제1호증의  같다), 갑 제7호증, 갑 제11호증(을 제10호증과 같다), 을 제2호증, 을 제3호증, 을 제5호증, 을 제6호증의 각 기재에 변론 전체의 취지를 더하면 다음과 같은 사실을 인정할 수 있다",False
" 원고는  ●●중학교 2학년 5반 교실에서 ◎◎◎ 등과 돈을 걸고 내기를 하다가 ◎◎◎이 가지고 있던 돈을 모두 잃자, ◎◎◎에게 '집에 쌀이 없다', '쌀은 있는데 집이 없다'는 등의 모욕적인 발언을 하였다",False
" 이를 계기로 원고는 방과 후 ◎◎◎과 시비하던 중 빗자루로 ◎◎◎의 얼굴을 때렸고, 이로 인해 ◎◎◎은 안구 및 안와조직의 타박상 등을 입고 병원치료를 받았다",False
" 원고는  담임인 ◇◇◇에게 ◎◎◎에게 사과하고 싶다는 뜻을 밝혀 ◇◇◇이 ◎◎◎에게 이를 전달하였으나, ◎◎◎은 원고가 진심이 아닌 것 같다며 이를 거절하였고, 이에 ◇◇◇이 원고에게 편지를 써서 사과할 것을 권유하였으나 원고가 이를 거절하여 현재까지도 원고와 ◎◎◎은 서로 화해하지 않고 있다",False
"  개최된 자치위원회에서는, 원고의 아버지가 사과하여 ◎◎◎의 아버지가 원고의 선처를 구하고 있으나 ◎◎◎은 원고의 사과를 받아들일 생각이 없는 점, ◎◎◎이 병원치료를 받은 점, 과거 유사한 학교폭력 사안에서 출석정지 10일의 처분이 내려진 바 있는 점 등을 고려하여 원고에 대하여 출석정지 5일 및 특별교육 5일의 조치를 결정하였다",False
 판단,False
"위와 같은 인정 사실에 변론 전체의 취지를 더하여 알 수 있는 다음과 같은 사정, 즉 ① 원고가 ◎◎◎에게 상해를 가한 방법이나 상해 부위에 비추어 자칫 ◎◎◎에게 중한 피해가 발생하였을 수도 있었던 점, ② 가해학생에 대한 조치처분을 결정함에 있어 가해학생의 반성 정도, 화해의 정도 등을 고려해야 하는데, 원고는 ◎◎◎과 아직 원만히 화해하지 못하고 있을 뿐 아니라 진정으로 반성하거나 사과할 의사가 있는지도 의심되는 점, ③ 자치위원회는 이와 같은 상해의 방법과 정도, 반성 정도나 화해의 정도 등을 고려하여 원고에 대한 징계양정을 결정하였고, 그에 따라 피고는 이 사건 처분을 한 점, ④ 피해학생의 보호, 가해학생의 선도·교육 및 피해학생과 가해학생 간의 분쟁조정을 통하여 학생의 인권을 보호하고, 학생을 건전한 사회구성원으로 육성하려는 법의 취지를 고려할 때 학교폭력에 대해서는 단호하고 엄정한 선도가 불가피한 점, ⑤ 한편 학교생활기록부에 기재된 가해학생에 대한 조치사항 중 출석정지에 대하여도 졸업 전 학교폭력대책위원회의 심의를 거쳐 졸업 후 즉시 삭제하는 방안이 현재 교육부에서 추진되고 있어, 진학에 있어서의 불이익에 대한 우려도 해소될 수 있을 것으로 보이는 점 등을 종합해 보면, 원고가 주장하는 여러 사정을 고려하더라도 이 사건 처분이 원고에게 지나치게 가혹하여 피고가 가진 재량권의 범위를 현저히 일탈하였거나 재량권을 남용하였다고 보기 어렵다",False
 결론,False
그렇다면 원고의 청구는 이유 없으므로 이를 기각하기로 하여 주문과 같이 판결한다,False
,False
 처분의 경위,False
" 원고는 2017년 D중학교에 입학하여, 현재 2학년에 재학 중인 학생이다",False
" D중학교 학교폭력대책자치위원회(이하 '자치위원회'라 한다)가  개최되어, 원고가 경부터 같은 해 8",False
"경까지 원고와 같은 반에 재학 증인 E에게 아래의 각 행위(이하 각 '①행위', '② 행위', '③ 행위, '④ 행위'라 하고, 위 각 행위를 합하여 '이 사건 각 행위'라 한다)를 하였음을 이유로 학교폭력예방 및 대책에 관한 법률(이하 '학교폭력예방법'이라 한다) 제17조에 따라 원고에게 피해학생에 대한 접촉, 협박 및 보복행위의 금지(제1항 제2호), 출석정지 5일(제), 특별교육 5시간(제3항)의 조치를 할 것을 의결하였다",False
<이미지1>,False
" 피고는  위 의결에 따라 원고에게 '피해학생에 대한 접촉, 협박 및 보복행위의 금지', '출석정지 5일', '특별교육 5시간'의 처분(이하 '이 사건 처분'이라 한다)을 하였다",False
"[인정근거] 다툼 없는 사실, 갑 제1호증, 을 제1 내지 5호증의 각 기재, 증인 F의 일부 증언, 변론 전체의 취지",False
 처분의 적법성 여부,False
 원고의 주장,False
이 사건 처분에는 아래와 같은 절차적·실체적 하자가 있어 위법하다,False
" 피고는, ① 학교폭력예방법 제17조 제1항 각 호에서 정하는 조치의 병과가 원칙적으로 허용되지 않고, 예외적으로 그 학교폭력의 내용이 '피해학생 등에 대한 협박 또는 보복행위일 경우'에 한하여 허용됨에도(제17조 제2항) 그러한 예외사유 없이 '피해학생에 대한 접촉, 협박 및 보복행위의 금지'(제2호)와 '출석정지 5일'(제6호)의 조치를 병과하였고, ② '학교폭력 가해학생 조치별 적용 세부기준 고시'(이하 '이 사건 고시'라 한다) 제2조 제2항에서 위 '피해학생에 대한 접촉, 협박 및 보복행위의 금지'의 조치를 하는 경우 반드시 기간을 정하여야 하는 것으로 정하고 있음에도 그러한 기간을 정하지 않았으며, ③ 이 사건 처분을 하기에 앞서 목격학생들을 대상으로 의견을 청취하는 등의 객관적이고 공정한 조사를 하지도 않았으므로, 이 사건 처분은 적법 내지 적정한 절차를 거치지 아니한 채 이루어진 것으로서 위법하다",False
" 원고는 E과 사이에 서로 툭툭 치는 정도의 장난을 하였을 뿐이고(①행위 관련), 다른 친구들에게 E에 대한 욕과 나쁜 말을 한 적이 없으며(② 행위 관련), 오히려 E이 옆을 지나가는 원고를 건드리려고 하여 그 때마다 이를 피하는 행동을 하였던 것이고(③ 행위 관련), 원고가 단독으로 카카오톡 메신저를 통하여 일방적 메시지를 올린 것은 E을 따돌린 행위에 해당하지 않으므로, 결국 이 사건 각 행위는 모두 학교폭력예방법에서 정하는 학교폭력에 해당하지 않으므로, 이 사건 처분에는 그 처분사유가 존재하지 않는다",False
" 원고가 이 사건 각 행위에 이르게 된 경위와 피해 정도, 원고가 자신의 잘못을 깊이 반성한 점, 그 밖에 원고의 나이, 평소 생활태도 등을 고려할 때, 이 사건 처분은 원고에게 지나치게 가혹한 결과를 초래하는 것으로 재량권을 일탈·남용하였다",False
 관계 법령,False
별지 기재와 같다,False
 판단,False
 절차적 하자 유무에 대한 판단,False
 학교폭력예방법 제17조 제1항 각 호의 조치의 병과가 허용되지 않는다는 주장에 대하여,False
"살피건대 학교폭력예방법 제17조 제1항에서, '자치위원회는 피해학생의 보호와 가해학생의 선도·교육을 위하여 가해학생에 대하여 다음 각 호의 어느 하나에 해당하는 조치(수 개의 조치를 병과하는 경우를 포함한다)를 할 것을 학교의 장에게 요청하여야 한다'라고 규정하고 있는바, 그 문언적 의미를 해석하여 보면, 자치위원회는 학교의 장에 대하여 학교폭력예방법 제17조 제 1항 제1호 내지 제9호의 조치 중 어느 하나의 조치는 물론, 병과한 수 개의 조치를 할 것을 요청할 수 있다고 보아야 하고, 나아가 학교폭력예방법 제17조 제2항에서, '제1항에 따라 자치위원회가 학교의 장에게 가해학생에 대한 조치를 요청할 때 그 이유가 피해학생이나 신고·고발학생에 대한 협박이나 보복행위일 경우에는 같은 항 각 호의 조치를 병과하거나 조치 내용을 가중할 수 있다'라고 규정하고 있는 것은, 자치위원회가 피해학생 등에 대한 협박이나 보복행위를 이유로 학교의 장에게 조치를 요청하는 경우 제1항 각 호의 조치를 병과하거나 가중하는 것을 보다 적극적으로 고려할 수 있다는 의미로 해석하는 것이 위 각 규정의 취지 및 체계상 타당하다고 보인다",False
" 따라서 원고의 주장과 같이 학교폭력예방법 제17조 제2항의 경우에 대하여만 제1항의 각 조치를 병과할 수 있는 것은 아니라고 할 것이므로, 이와 다른 전제에 선 원고의 위 주장은 이유 없다",False
 '피해학생에 대한 접촉 등 금지'의 조치시 기간을 지정해야 한다는 주장에 대하여,False
